locale	font_size	font_source_path	font_source_sha256	codepoint	character	unicode_name	glyph_advance_px	glyph_width_px_if_available	result
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+30E0	ム	KATAKANA LETTER MU	24	21	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+30E1	メ	KATAKANA LETTER ME	24	19	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+30E2	モ	KATAKANA LETTER MO	24	21	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+30E3	ャ	KATAKANA LETTER SMALL YA	24	19	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+30E4	ヤ	KATAKANA LETTER YA	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+30E5	ュ	KATAKANA LETTER SMALL YU	24	18	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+30E6	ユ	KATAKANA LETTER YU	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+30E7	ョ	KATAKANA LETTER SMALL YO	24	12	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+30E8	ヨ	KATAKANA LETTER YO	24	17	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+30E9	ラ	KATAKANA LETTER RA	24	18	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+30EA	リ	KATAKANA LETTER RI	24	14	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+30EB	ル	KATAKANA LETTER RU	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+30EC	レ	KATAKANA LETTER RE	24	19	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+30ED	ロ	KATAKANA LETTER RO	24	20	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+30EF	ワ	KATAKANA LETTER WA	24	20	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+30F2	ヲ	KATAKANA LETTER WO	24	17	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+30F3	ン	KATAKANA LETTER N	24	20	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+30F4	ヴ	KATAKANA LETTER VU	24	22	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+30F5	ヵ	KATAKANA LETTER SMALL KA	24	15	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+30F6	ヶ	KATAKANA LETTER SMALL KE	24	16	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+30FC	ー	KATAKANA-HIRAGANA PROLONGED SOUND MARK	24	22	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+4E0A	上	CJK UNIFIED IDEOGRAPH-4E0A	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+4E2D	中	CJK UNIFIED IDEOGRAPH-4E2D	24	21	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+4E86	了	CJK UNIFIED IDEOGRAPH-4E86	24	22	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+4F7F	使	CJK UNIFIED IDEOGRAPH-4F7F	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+4FDD	保	CJK UNIFIED IDEOGRAPH-4FDD	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+5024	値	CJK UNIFIED IDEOGRAPH-5024	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+5165	入	CJK UNIFIED IDEOGRAPH-5165	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+518D	再	CJK UNIFIED IDEOGRAPH-518D	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+51FA	出	CJK UNIFIED IDEOGRAPH-51FA	24	21	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+5206	分	CJK UNIFIED IDEOGRAPH-5206	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+524A	削	CJK UNIFIED IDEOGRAPH-524A	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+529B	力	CJK UNIFIED IDEOGRAPH-529B	24	21	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+52A0	加	CJK UNIFIED IDEOGRAPH-52A0	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+52D5	動	CJK UNIFIED IDEOGRAPH-52D5	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+5408	合	CJK UNIFIED IDEOGRAPH-5408	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+56FD	国	CJK UNIFIED IDEOGRAPH-56FD	24	23	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+5727	圧	CJK UNIFIED IDEOGRAPH-5727	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+5747	均	CJK UNIFIED IDEOGRAPH-5747	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+5831	報	CJK UNIFIED IDEOGRAPH-5831	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+5909	変	CJK UNIFIED IDEOGRAPH-5909	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+5B58	存	CJK UNIFIED IDEOGRAPH-5B58	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+5B8C	完	CJK UNIFIED IDEOGRAPH-5B8C	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+5B9A	定	CJK UNIFIED IDEOGRAPH-5B9A	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+5B9F	実	CJK UNIFIED IDEOGRAPH-5B9F	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+5BB9	容	CJK UNIFIED IDEOGRAPH-5BB9	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+5E73	平	CJK UNIFIED IDEOGRAPH-5E73	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+5F62	形	CJK UNIFIED IDEOGRAPH-5F62	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+5F85	待	CJK UNIFIED IDEOGRAPH-5F85	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+5FC5	必	CJK UNIFIED IDEOGRAPH-5FC5	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+60C5	情	CJK UNIFIED IDEOGRAPH-60C5	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+623B	戻	CJK UNIFIED IDEOGRAPH-623B	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+63A5	接	CJK UNIFIED IDEOGRAPH-63A5	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+65B0	新	CJK UNIFIED IDEOGRAPH-65B0	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+65E5	日	CJK UNIFIED IDEOGRAPH-65E5	24	17	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+660E	明	CJK UNIFIED IDEOGRAPH-660E	24	23	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+6642	時	CJK UNIFIED IDEOGRAPH-6642	24	23	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+66F4	更	CJK UNIFIED IDEOGRAPH-66F4	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+6700	最	CJK UNIFIED IDEOGRAPH-6700	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+672C	本	CJK UNIFIED IDEOGRAPH-672C	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+6821	校	CJK UNIFIED IDEOGRAPH-6821	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+6A5F	機	CJK UNIFIED IDEOGRAPH-6A5F	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+6B63	正	CJK UNIFIED IDEOGRAPH-6B63	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+6CE2	波	CJK UNIFIED IDEOGRAPH-6CE2	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+6D41	流	CJK UNIFIED IDEOGRAPH-6D41	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+7528	用	CJK UNIFIED IDEOGRAPH-7528	24	23	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+7D42	終	CJK UNIFIED IDEOGRAPH-7D42	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+7D9A	続	CJK UNIFIED IDEOGRAPH-7D9A	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+7DE8	編	CJK UNIFIED IDEOGRAPH-7DE8	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+7F6E	置	CJK UNIFIED IDEOGRAPH-7F6E	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+82F1	英	CJK UNIFIED IDEOGRAPH-82F1	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+884C	行	CJK UNIFIED IDEOGRAPH-884C	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+8981	要	CJK UNIFIED IDEOGRAPH-8981	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+8A00	言	CJK UNIFIED IDEOGRAPH-8A00	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+8A08	計	CJK UNIFIED IDEOGRAPH-8A08	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+8A18	記	CJK UNIFIED IDEOGRAPH-8A18	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+8A2D	設	CJK UNIFIED IDEOGRAPH-8A2D	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+8A9E	語	CJK UNIFIED IDEOGRAPH-8A9E	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+8D77	起	CJK UNIFIED IDEOGRAPH-8D77	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+8DEF	路	CJK UNIFIED IDEOGRAPH-8DEF	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+8FFD	追	CJK UNIFIED IDEOGRAPH-8FFD	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+90E8	部	CJK UNIFIED IDEOGRAPH-90E8	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+914D	配	CJK UNIFIED IDEOGRAPH-914D	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+91CF	量	CJK UNIFIED IDEOGRAPH-91CF	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+9332	録	CJK UNIFIED IDEOGRAPH-9332	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+958B	開	CJK UNIFIED IDEOGRAPH-958B	24	23	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+9593	間	CJK UNIFIED IDEOGRAPH-9593	24	23	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+95BE	閾	CJK UNIFIED IDEOGRAPH-95BE	24	23	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+9664	除	CJK UNIFIED IDEOGRAPH-9664	24	23	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+96C6	集	CJK UNIFIED IDEOGRAPH-96C6	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+96FB	電	CJK UNIFIED IDEOGRAPH-96FB	24	24	PRESENT
jp	24	app/assets/fonts/efontJA_24_subset.cpp	3b5b8a4c6d120242079a0534ffbcb1733b76a56cea84a0f237512388d88983ab	U+FF1F	？	FULLWIDTH QUESTION MARK	24	12	PRESENT
